token,log_p_fake,log_p_real,log_odds
defendio,9.635511890380846,9.499225716420476,0.1362861739603698
supondrio,9.705523685568098,9.569306465473657,0.1362172200944407
villa,9.502695986199907,9.366522876757058,0.13617310944284888
juvenil,9.826258907112171,9.690087702766872,0.13617120434529895
escandaloso,10.115771266550956,9.979622780231347,0.13614848631960896
partido formar,10.022488878301475,9.886565863417992,0.1359230148834829
retiro,10.06202088724285,9.926153704007158,0.13586718323569258
num domingo,10.100374404893266,9.964723026855493,0.13565137803777283
equilibrado,9.928297615302606,9.792742444345336,0.13555517095726977
encontrar situacion,10.096413419463884,9.960952012079181,0.13546140738470314
llegar semana,10.072842004913284,9.937383051600682,0.13545895331260205
concluyo,10.044853113604482,9.90946974880869,0.13538336479579272
movimiento feminista,9.761571365617003,9.626205542976098,0.1353658226409049
televisión,10.110395454801187,9.975127889250771,0.13526756555041608
iniguir,9.912942340775219,9.777679746887225,0.1352625938879939
letrado camara,10.04204871767965,9.906794179600665,0.13525453807898558
ropa,10.036039659058064,9.900792291325953,0.1352473677321111
atresmedia,10.001697585462042,9.86648832923007,0.13520925623197222
habilitado,10.048205363039164,9.913024242233243,0.13518112080592104
entrevista publico,9.232788310472106,9.09787079226205,0.13491751821005593
medias,10.082674583804035,9.947761937693247,0.1349126461107879
votar favor,9.198042892030264,9.063163435290448,0.1348794567398155
moreno bonilla,9.510993655124254,9.37625627051772,0.1347373846065345
puesto salida,10.054679741129398,9.91995068362944,0.13472905749995867
ohl,9.921723572225881,9.787095523266391,0.13462804895949
serie medida,9.852111180049137,9.717548492160985,0.1345626878881525
compromiso adquirido,10.033431391651199,9.898953635706214,0.13447775594498523
social agenda,9.449926149847272,9.315583514443741,0.13434263540353086
juan villalonga,10.153060017087691,10.01872579694188,0.13433422014581176
desbancar,9.977239150627105,9.842985962165864,0.13425318846124057
vender,9.201961154827417,9.067798167935434,0.13416298689198314
zamora,10.020802924698444,9.88677258724277,0.13403033745567328
vicepresidenta yolanda,9.9836886021935,9.849667685878925,0.13402091631457402
cautela,10.084014763281864,9.950034750535625,0.13398001274623894
logro,9.533789747059831,9.399869626635729,0.1339201204241025
inyectar,10.082825038742458,9.94892238246352,0.13390265627893783
dirigente popular,9.61775404106994,9.483897390967357,0.13385665010258307
triple,9.89947732569566,9.765859593858035,0.13361773183762438
variedad,10.190280085019767,10.056667766079531,0.1336123189402354
comite federal,9.508503609645688,9.374921968347689,0.1335816412979991
auge,9.540148440006078,9.406592414584967,0.133556025421111
significar,9.616632029623494,9.48309618823642,0.13353584138707397
cantera,9.938563182569064,9.80510293956302,0.13346024300604498
ano tratar,10.17058002845989,10.037135082046834,0.13344494641305538
querella criminal,10.025568779197679,9.89214183507892,0.13342694411875833
madrid rechazar,9.978618665370648,9.845220303597479,0.13339836177316933
relación laboral,9.93470910383019,9.801521686569526,0.13318741726066463
reto demografico,10.0113572584049,9.878280625446292,0.13307663295860728
promocion,9.402708369195299,9.269642330207793,0.13306603898750602
navidad,9.417198113084659,9.284168328139078,0.13302978494558104
buscar formula,9.94457605219782,9.811557267258058,0.13301878493976282
augurar,9.553867617973705,9.420870153218653,0.1329974647550518
posicion partido,9.744138195708915,9.611161072471623,0.13297712323729272
institución publica,10.162698546836424,10.02979804525165,0.13290050158477307
comision reconstruccion,9.792616068294832,9.659824692174888,0.1327913761199433
harar,9.503657080673857,9.370888901366145,0.13276817930771223
regulacion alquiler,9.867752095639286,9.734991444564965,0.1327606510743209
contraer,10.172668078191275,10.039926238907022,0.13274183928425387
quebrar,10.075887881441725,9.943186291384892,0.13270159005683269
discrecion,9.87122879002242,9.738548231207979,0.13268055881444063
premiar,10.012043589179706,9.879393188209749,0.13265040096995762
lhospitalet,9.893762705591868,9.76111575060037,0.1326469549914986
acto central,9.992708711390902,9.860154421011915,0.13255429037898736
deslizar,10.067781485179722,9.93528536139383,0.13249612378589148
visitante,10.08721274567441,9.954755211917638,0.1324575337567726
reconocer gobierno,10.057259632516606,9.924802219476623,0.13245741303998315
gobierno camara,10.049211290580685,9.916825309641247,0.13238598093943743
ministerio dirigido,10.067236020948657,9.934856929700178,0.13237909124847924
prima,10.057853145972874,9.925492672690932,0.1323604732819419
ranking,10.025613298488233,9.893326632586394,0.13228666590183913
conteniar,10.063065334890535,9.93079117913496,0.13227415575557444
indeciso,9.826116376615111,9.694046744889715,0.13206963172539687
definido,9.88344473969769,9.751375502069234,0.1320692376284569
seleccionar,10.13108198609269,9.999035533079342,0.1320464530133485
escalonillo,10.039340882457491,9.9072997346889,0.13204114776859122
inventar,9.965708354811966,9.833702964278363,0.13200539053360316
gobierno alcanzar,10.049953069003427,9.918061317249318,0.13189175175410917
pesetas,10.022119986421913,9.89025560871552,0.1318643777063926
localidad madrilén,9.982277937796567,9.850456587944139,0.13182134985242833
basura,9.876000511555551,9.744236995232134,0.1317635163234172
quedario,9.934926770703989,9.803217622675236,0.13170914802875267
urbana,10.039761174290767,9.908160727327482,0.13160044696328477
guardia urbana,10.039761174290767,9.908160727327482,0.13160044696328477
estabilidad presupuestario,9.88784879152547,9.756267230779505,0.13158156074596405
incluiran,10.06262664153811,9.931175571817196,0.1314510697209137
atribuido,10.102016463564553,9.970600038987962,0.13141642457659053
chamberi,10.029306716887024,9.897968509687875,0.1313382071991498
ganancia,10.096406244898523,9.965084454150388,0.13132179074813521
exponente,10.112508085464098,9.981271808388312,0.13123627707578578
politica economico,10.052556919303154,9.921331946706683,0.13122497259647048
celebrar consejo,10.042202403389172,9.910999343978668,0.13120305941050425
culpa,9.502076634264919,9.370973854582274,0.13110277968264406
politica vivienda,10.034246362215615,9.90314448547796,0.13110187673765594
recargo,10.12336676705763,9.992323436038472,0.13104333101915877
impulsar,8.501004935654707,8.369981991831635,0.13102294382307278
prolongar,9.772781428415566,9.641773595095593,0.13100783331997334
lopez hierro,9.927288354589319,9.796299095290564,0.1309892592987545
contentar,9.922652655475906,9.79170061337382,0.130952042102086
mentira,9.367798844646131,9.23691184271304,0.13088700193309144
amnistia fiscal,10.0157076095055,9.884874775489754,0.1308328340157452
gobierno madrid,9.623165046618928,9.492359164749754,0.13080588186917375
energia,9.102228107583503,8.9714939061385,0.13073420144500325
desmarcar,9.421007149145991,9.290333787262542,0.13067336188344925
ganario,9.5350031946303,9.404346886493855,0.13065630813644624
liderazgo partido,10.029655027943736,9.899049673671398,0.13060535427233866
dependiente,9.858978220831851,9.728408846992346,0.13056937383950462
aficionado,10.12990136358647,9.999354880727383,0.13054648285908677
senalar lider,9.96002299607256,9.8294824861581,0.13054050991446076
oir,9.661488931730545,9.530964643309359,0.1305242884211868
martes congreso,10.013367054964256,9.882879656684675,0.13048739827958045
lozano,10.06096797336586,9.930552647297642,0.13041532606821882
bastar,9.689019184746815,9.558659925481802,0.13035925926501335
evo,10.15986056408543,10.029631427457383,0.1302291366280457
comision bilateral,10.05978450619986,9.92960228132467,0.13018222487519004
racismo,9.823650650224966,9.693482597816368,0.13016805240859775
siglo xxi,9.999239492967343,9.869107975255789,0.13013151771155407
gobierno ayuntamiento,10.050972830006156,9.92093459311635,0.1300382368898063
ministro unidas,10.012143246933258,9.882112757563206,0.13003048937005168
contradiccion,10.001368224897464,9.871425397638076,0.12994282725938788
presentar dimision,10.031586913268079,9.90170686566647,0.12988004760160798
esperar,7.857581140640729,7.727722451670423,0.12985868897030617
diar num,10.108563728932612,9.978729386975333,0.12983434195727916
flamante,9.970739572368908,9.84102374560805,0.12971582676085802
pleno camara,9.630280318275927,9.500650809508057,0.12962950876787005
distintivo,10.123696215587122,9.994180035811143,0.12951617977597962
contactar,9.764523256426997,9.635014841641905,0.1295084147850929
confeso,10.052118622889527,9.922643470560923,0.12947515232860418
traslado resto,10.084222857764704,9.954833560200242,0.1293892975644617
entrevistamos,9.90629276882578,9.777040344946215,0.12925242387956537
problematica,9.990504821025041,9.861335947967573,0.12916887305746805
reactivacion economico,10.057481394468581,9.92831473371272,0.12916666075586214
tablero,9.890913579462454,9.761796663654353,0.12911691580810114
reelegir,9.980313611224425,9.851204969806872,0.1291086414175524
pp pedir,9.57128618406825,9.442224645752724,0.12906153831552558
cancha,10.228790354060644,10.099737962279184,0.12905239178146033
gozar,9.71370872752592,9.584657991290294,0.12905073623562657
comparecer testigo,10.025490542483245,9.896469469001321,0.12902107348192438
acabar legislatura,9.96531210987743,9.836303374691742,0.129008735185689
miembro ejecutivo,9.814398956443862,9.685442297746716,0.12895665869714534
presidencial,9.71277832563574,9.583966233527173,0.1288120921085678
gobierno comprometer,10.012507048655541,9.883760096537253,0.1287469521182878
reproche,9.49381939158877,9.365083525698205,0.1287358658905653
numero policia,10.103300142116211,9.97461502644064,0.12868511567557128
banca privado,10.008134506865463,9.879472503844635,0.1286620030208283
insinuo,10.00549725670138,9.876874131687371,0.12862312501400908
futuro gobierno,9.853074354964383,9.724459695285798,0.12861465967858443
celular,10.13415931625044,10.005576729228297,0.12858258702214265
ruiz,9.217753051730604,9.08939073013194,0.12836232159866334
justificar ausencia,10.072461329983858,9.944429649620432,0.12803168036342605
caso pegasus,9.734073347762582,9.606070615077952,0.1280027326846298
exclusivamente,9.784216948985087,9.656294222709532,0.12792272627555512
impresion,10.137566857393747,10.00965265122737,0.12791420616637694
pondrar,9.853873371857109,9.726133115651958,0.12774025620515062
pedir juez,9.964433826907053,9.836712360239016,0.12772146666803685
conciencia,9.71127944964647,9.583784560602348,0.12749488904412232
monarquico,9.911551871155256,9.78410612991004,0.12744574124521613
reforma electoral,9.777999953580297,9.650631108597922,0.12736884498237444
renta minimo,10.016324294758745,9.888957939747387,0.1273663550113575
ensenar,10.121837097252257,9.994597174705282,0.12723992254697514
declaración publica,10.029362851822286,9.902157259432624,0.12720559238966267
incognita,9.566429426673965,9.439332771116838,0.12709665555712668
permitio,9.728452690463055,9.601363374672143,0.12708931579091143
gobernabilidad,9.473002278347925,9.345945059096161,0.12705721925176405
decidido,9.499717907522578,9.372750612153423,0.1269672953691554
saturacion,10.181598528654312,10.054631542504316,0.12696698614999669
gobierno acabar,10.074957923880119,9.948004179941764,0.1269537439383548
gobierno coalicion,8.29120600095982,8.164272413653508,0.12693358730631132
futuro presidente,10.0686337548125,9.94180755279665,0.1268262020158506
cuelgamuro,9.90149518736799,9.77471602517445,0.12677916219353946
tejer,9.963486626929487,9.836795897494852,0.12669072943463533
recoger num,10.051641786927293,9.92496436863654,0.12667741829075396
alcalde sevilla,9.91386301072507,9.787252164923533,0.1266108458015367
sobrevolar,10.074714372490114,9.94834381607619,0.12637055641392436
exclusion,9.618542639798461,9.49219554286781,0.12634709693065105
hierro,9.504993603485342,9.378662748693609,0.12633085479173367
pecho,9.668475097334321,9.542144340804317,0.12633075653000425
posteriormente,9.375093499768596,9.24879249874158,0.12630100102701647
presentar lista,9.968391384104589,9.84212561162394,0.1262657724806484
programa,8.101857617438084,7.975621537174745,0.12623608026333866
minimo vital,9.82492811516718,9.69869568021729,0.12623243494989111
socio preferente,10.004722571133481,9.878501124852354,0.12622144628112686
gobierno criticar,10.015529126824388,9.889323288509894,0.12620583831449395
condición laboral,10.05329990887909,9.927134713187392,0.12616519569169782
confesion,10.035519653954136,9.90945419144324,0.1260654625108959
metros cuadrado,9.975094639341506,9.849035646819367,0.1260589925221396
fiscal caso,10.121706665809697,9.995708157528837,0.12599850828086012
ejecutiva federal,9.855473828943913,9.729493579391251,0.1259802495526614
anonimo,9.969904417492891,9.844006451515648,0.12589796597724323
codigo civil,10.070646287403052,9.944781189944187,0.1258650974588651
pueblo andaluz,10.018698411251153,9.892837847699719,0.12586056355143427
frente coronavirus,10.023651558936422,9.89786657700135,0.12578498193507137
esquivar,9.847274113561438,9.72161191366706,0.12566219989437855
pedir perdon,9.629706300370689,9.50410818976692,0.12559811060376802
reputacion,9.988314877974952,9.862730725893437,0.1255841520815153
bassa,9.95629318095999,9.830727483593028,0.12556569736696233
olona,9.762621401595766,9.637069949868092,0.12555145172767368
reprobacion,9.751001346585602,9.625550716937761,0.12545062964784037
pleno jueves,9.843767590060741,9.718335247330383,0.12543234273035786
area metropolitano,10.050846657366346,9.92559972831959,0.1252469290467566
redactar,10.00897989477789,9.883765819122477,0.12521407565541232
socialista seguir,10.066482276709019,9.941431620105622,0.12505065660339731
lista num,9.897463692528161,9.772438118905448,0.12502557362271283
atencion medico,10.214502045928008,10.089478557643025,0.12502348828498278
ciudadano estatal,9.661134682539574,9.536146067274954,0.1249886152646198
secretaria formacion,10.032314077706896,9.907475339709956,0.12483873799694045
