token,importance,mean_frequency,normalized_importance
ilegalizacion,2.677619498290931e-16,9.385706253759219e-05,2.852839091173959e-12
cara proxima,2.3646408267935164e-17,8.646771137157013e-06,2.734393393730469e-12
equo socio,1.2392625179761187e-17,4.948976282407824e-06,2.50357263807596e-12
catalunya lunes,4.505299570780588e-17,2.0235432323127437e-05,2.2263309553985244e-12
dictador num,1.389879922203764e-16,6.447197604366299e-05,2.155755802652101e-12
marchar,5.133034201314295e-17,2.4095708568908265e-05,2.1301806371752348e-12
plantear serio,1.9307542498702097e-21,0.0,1.9307542498702094e-12
conservador teodoro,9.330699784953256e-18,5.962469681738377e-06,1.5646427806158173e-12
deber decidir,1.3212820018137327e-21,0.0,1.3212820018137326e-12
exgerente,9.57148855114812e-17,8.301790384485245e-05,1.1529288039065811e-12
candidato presidir,1.5915680760600135e-16,0.00014685305292991694,1.0837753839994846e-12
cd,4.9137309290770486e-17,4.884282890439334e-05,1.0060085458687442e-12
fraile borbon,2.8286944752224504e-17,3.576538317289274e-05,7.908807724696947e-13
originado,2.6528715162305873e-17,3.714903898184447e-05,7.140965632706515e-13
propuesta unidos,5.267632334942787e-17,7.459984376779651e-05,7.061089484911032e-13
puigdemont toni,1.5207321756931567e-17,2.273026279108151e-05,6.690047049606976e-13
predecir,3.949433005762901e-18,8.1518836680782e-06,4.844216067042033e-13
catedral almudena,4.847444259180291e-17,0.00010704299613760999,4.5284597306594175e-13
guerra boluarte,1.7075790448449276e-17,3.897622355442379e-05,4.38096634169091e-13
candidato lehendakari,2.507027272163193e-17,5.774980537328945e-05,4.3411122251166523e-13
apoyo mayoritario,2.3352901384187102e-17,5.6680211903752696e-05,4.120042709009363e-13
hiperliderazgo,1.6379153448460836e-17,4.009679887525164e-05,4.084801138191665e-13
medicina universidad,6.0265975483778985e-18,1.5143427763158595e-05,3.9794158238442164e-13
catalunya martes,6.770942213294797e-18,1.739289528836754e-05,3.892711840011466e-13
prior,2.84392803902731e-17,7.319224501712302e-05,3.885506153418931e-13
impactado,4.0441706254399736e-18,1.105491515736433e-05,3.6579248012283784e-13
dictador fundacion,9.357883510159451e-18,2.64984525012827e-05,3.5313497551341807e-13
congreso mertxe,9.718501196651515e-18,2.91123822493455e-05,3.338156011354537e-13
catalunya volver,3.077456080106284e-18,1.1010994228830681e-05,2.79464011345842e-13
luis ortiz,1.0799504347858967e-17,4.238869960904025e-05,2.547671827699342e-13
rico mundo,8.133526746205749e-19,3.7595700719218953e-06,2.1628440876382845e-13
representacion institucional,6.736214579999714e-18,3.569715883576759e-05,1.8869921586125046e-13
belleza,1.5899699803494057e-17,8.680006448391743e-05,1.8317401863706368e-13
broker suizo,5.21124350839267e-18,3.0401247440788795e-05,1.7140981167731273e-13
lertxundi martinez,9.547032196553107e-18,6.410866053063513e-05,1.489172164933085e-13
bochornoso,5.467456722534119e-18,3.918066326707004e-05,1.395412105215351e-13
chiste,2.0976763639577028e-18,1.5291901844340627e-05,1.3716666629453195e-13
angel acebes,5.3902495677800334e-18,4.5244360513322085e-05,1.1913375220411656e-13
evadir,6.031279956186484e-18,5.0818728701323567e-05,1.1867989283518948e-13
formal,1.687410552762048e-17,0.00015507613297997667,1.0881104907839147e-13
ordenado,3.140429653011619e-17,0.0003237131864109986,9.701241974685725e-14
presidente unidas,3.3136916194398006e-18,3.706844161678777e-05,8.939146301947848e-14
mayoria independentista,6.064999759811975e-18,9.180174368054103e-05,6.606556096969401e-14
bizkaia,1.820454975625151e-17,0.00028383020617410676,6.413864776054447e-14
podcast,5.990732975267655e-18,0.00011127204142549426,5.383813454293784e-14
villarejo marido,2.2604414805556642e-18,4.545875832557718e-05,4.972401006548827e-14
escrito presentado,3.606995234445127e-18,7.393260965216042e-05,4.8786948877718254e-14
socialista noelia,1.5814406329323103e-18,3.3582458232701754e-05,4.708986852915549e-14
salman,8.316438960287262e-18,0.00017711495537826044,4.695477006871645e-14
usd,2.971127055590599e-18,7.769530021962304e-05,3.8240264300773086e-14
exedil,1.7023499409384074e-18,4.892045293235507e-05,3.4797616156091876e-14
govern pere,2.2189484316900116e-18,8.11438282080056e-05,2.734553120258001e-14
mixto num,5.588904222759803e-19,2.8739726942839946e-05,1.9445938976683204e-14
condal,1.9503528588629028e-18,0.00014327456110999658,1.3612599690784414e-14
broma,1.2064455916670438e-18,9.006047146480401e-05,1.3395801468095292e-14
tito berni,5.763681923600459e-19,5.7801121056232656e-05,9.971402118606123e-15
presupuestario gobierno,3.843490942455528e-19,4.8639569066603965e-05,7.901821496357498e-15
extension,1.1659818068050811e-18,0.00017127424133833643,6.807649475161476e-15
nube,1.6229979611652155e-19,3.430894450691036e-05,4.730401009067e-15
denunciar falta,7.109337874036249e-20,1.841110722282805e-05,3.861229889657505e-15
hacienda portavoz,1.7211079168311714e-19,4.499109499072503e-05,3.825356247994168e-15
mes caso,1.454513957800538e-20,7.854182670102875e-06,1.8516615321200277e-15
lider grupo,4.006046540899816e-20,3.674785254191188e-05,1.0901147284342933e-15
sencillamente,2.344327826255394e-20,3.132238168268253e-05,7.484274367321842e-16
potestad,2.7291637976127296e-20,7.883416903006705e-05,3.4618607801447726e-16
pariente secretario,1.7550482921261963e-21,2.3400026232032157e-05,7.499877461458609e-17
cerrada,5.3803049478720716e-21,0.0003297972958813612,1.6313925860331117e-17
partido corrupto,0.0,3.376675902840158e-05,0.0
num habio,0.0,0.0,0.0
personar,0.0,2.5437709157050466e-05,0.0
personalmente sentir,0.0,0.0,0.0
negar juicio,0.0,0.0,0.0
ministerio inclusion,0.0,7.060633992890381e-05,0.0
pago deuda,0.0,2.2771243738616024e-05,0.0
personalmente presidente,0.0,2.634717305561058e-05,0.0
numero diputado,0.0,0.0,0.0
pago costa,0.0,0.0,0.0
numero documento,0.0,0.0,0.0
pago fianza,0.0,1.3577322106545157e-05,0.0
numero efectivo,0.0,0.0,0.0
personalizado,0.0,2.0039304043300516e-06,0.0
personar acusacion,0.0,1.1657849423492514e-05,0.0
numero coruna,0.0,2.2400234296079397e-05,0.0
personar causa,0.0,8.72333551989333e-06,0.0
notificar num,0.0,0.0,0.0
pertenecer hermana,0.0,0.0,0.0
num calle,0.0,2.2405063819431497e-05,0.0
notifico,0.0,2.2980278325154248e-05,0.0
numero contagio,0.0,0.0,0.0
ministerio incluir,0.0,0.0,0.0
pago ayuda,0.0,0.0,0.0
orillar,0.0,8.283157952571707e-06,0.0
perte,0.0,3.388126391339057e-05,0.0
notificar,0.0,1.5826846193855408e-05,0.0
parlamentario unido,0.0,0.0,0.0
persón,0.0,0.0,0.0
persuadir,0.0,1.2662001682691325e-05,0.0
perspectiva genero,0.0,0.00010546522598680129,0.0
pago comisión,0.0,0.0,0.0
negar negociar,0.0,0.0,0.0
negar jueves,0.0,0.0,0.0
murcia dejar,0.0,0.0,0.0
numero elección,0.0,0.0,0.0
perteneciar,0.0,0.0,0.0
numero formacion,0.0,5.0208081665803315e-05,0.0
numero fallecido,0.0,0.0,0.0
personal partido,0.0,0.0,0.0
organizado transnacional,0.0,2.2399101525533716e-06,0.0
personal medico,0.0,3.0107183545627835e-05,0.0
personal laboral,0.0,3.146377370690504e-05,0.0
num cambiar,0.0,1.5644229604102744e-05,0.0
num cambio,0.0,1.5382803438759583e-05,0.0
personal jefe,0.0,1.1021772201426556e-05,0.0
motivo violencia,0.0,1.901929061661185e-05,0.0
personalidad politica,0.0,0.0,0.0
negar govern,0.0,0.0,0.0
num campana,0.0,2.05912074020116e-05,0.0
numero gobierno,0.0,2.4562006869926187e-05,0.0
personal hospital,0.0,1.2440312211174199e-05,0.0
nino menor,0.0,0.0,0.0
personal gobierno,0.0,1.6203609261695503e-06,0.0
ministerio presidencia,0.0,8.92071959370906e-05,0.0
parcialmente secreto,0.0,1.7982945919169678e-05,0.0
ministerio liderar,0.0,0.0,0.0
num camara,0.0,4.796059402688147e-05,0.0
murcia pedir,0.0,0.0,0.0
personal politico,0.0,1.3961645691126473e-06,0.0
num pandemia,0.0,2.9536037525117196e-05,0.0
negar injerencia,0.0,0.0,0.0
pago fondo,0.0,0.0,0.0
mujer mundo,0.0,0.0,0.0
personalidad joaquin,0.0,1.6903973204943244e-06,0.0
pago gobierno,0.0,2.4874647079919974e-05,0.0
pactar extremo,0.0,0.0,0.0
negar informacion,0.0,0.0,0.0
murcia maria,0.0,1.579283237061931e-05,0.0
negar hablar,0.0,0.0,0.0
pardillo,0.0,2.4849803878094664e-05,0.0
personal salud,0.0,1.2902561148866909e-05,0.0
numero escanos,0.0,4.8721173072342695e-05,0.0
parlamentario votar,0.0,0.0,0.0
pago interés,0.0,0.0,0.0
personal presidente,0.0,4.1977589350066336e-05,0.0
motocicleta,0.0,3.2895604331755943e-06,0.0
pertenecer partido,0.0,1.2006984813461388e-05,0.0
numero conservador,0.0,0.0,0.0
noto,0.0,2.048029986777061e-05,0.0
organizar comida,0.0,5.845198452109432e-06,0.0
parlamentario secreto,0.0,0.0,0.0
multitudinario concentracion,0.0,0.0,0.0
num caer,0.0,0.0,0.0
parlamentario senado,0.0,2.2665991244433842e-05,0.0
num informe,0.0,4.938915797827677e-05,0.0
ministerio asuntos,0.0,6.955765527853335e-05,0.0
ministerio barajar,0.0,0.0,0.0
mujer nino,0.0,0.0,0.0
ministerio consumo,0.0,6.619346540827256e-05,0.0
ministerio cultura,0.0,8.355027955221343e-05,0.0
organizar encuentro,0.0,1.2486648573589473e-05,0.0
ministerio defender,0.0,0.0,0.0
numero barcelona,0.0,4.472633935825021e-05,0.0
pesado partido,0.0,0.0,0.0
mujer nina,0.0,0.0,0.0
munabe,0.0,2.9633705191480344e-05,0.0
pesado,0.0,3.1432925200031323e-06,0.0
pesame,0.0,2.7465852568090374e-05,0.0
motor avance,0.0,0.0,0.0
multitudinario,0.0,3.100040295898725e-05,0.0
pescado,0.0,4.4811539455523094e-05,0.0
num pareja,0.0,1.3850330935571116e-05,0.0
minir,0.0,0.0,0.0
num parecer,0.0,3.969901978887447e-06,0.0
ministerial,0.0,0.00010692993827470917,0.0
pesco alimentacion,0.0,0.0,0.0
pagina num,0.0,4.454948734689776e-06,0.0
pesco,0.0,0.0,0.0
nov,0.0,1.8651738033435484e-05,0.0
num par,0.0,1.5739688276644018e-05,0.0
ministerio agricultura,0.0,2.4039467419128286e-05,0.0
mujer numero,0.0,2.7339687995356253e-05,0.0
pesca,0.0,0.00010942643444000019,0.0
numero bancario,0.0,0.0,0.0
organizar evento,0.0,0.0,0.0
pagina violencia,0.0,0.0,0.0
num paralelamente,0.0,1.5103776829971032e-05,0.0
pesadilla,0.0,4.1959632532745057e-05,0.0
pervivir,0.0,0.0,0.0
ministerio fomento,0.0,4.959295804712011e-05,0.0
pervertir,0.0,1.4554772273655556e-05,0.0
num caida,0.0,2.033913316372768e-05,0.0
organizador congreso,0.0,2.7855779631737983e-05,0.0
num caja,0.0,0.0,0.0
parlamentario sostener,0.0,0.0,0.0
pertinencia,0.0,2.2558806061912865e-05,0.0
parlamentario sustituir,0.0,0.0,0.0
nou barris,0.0,2.28181336880819e-05,0.0
nou,0.0,3.393506407550331e-05,0.0
pertenencia organizacion,0.0,5.1578965872672987e-05,0.0
notorio,0.0,4.467508798411442e-05,0.0
numero caso,0.0,0.0,0.0
numero compromisario,0.0,0.0,0.0
num ingreso,0.0,1.7062828190657666e-05,0.0
parlamentario ultraderecha,0.0,0.0,0.0
numero concejal,0.0,0.0,0.0
numero congreso,0.0,4.2318593991900266e-05,0.0
mundial salud,0.0,8.915300993993237e-05,0.0
num papel,0.0,9.662731606536219e-06,0.0
numero casado,0.0,2.073605097421218e-05,0.0
pactar fiscalia,0.0,0.0,0.0
ministerio economia,0.0,4.6442856127079806e-05,0.0
organizar acto,0.0,5.389218525461471e-06,0.0
murcia comunidad,0.0,2.217751511035038e-05,0.0
numero boluarte,0.0,2.033870108721353e-05,0.0
peruano,0.0,2.814820531717304e-05,0.0
pago adicional,0.0,1.0568688443455085e-05,0.0
pactar independentista,0.0,0.0,0.0
ministerio dirigido,0.0,8.294885885775928e-05,0.0
pactar fuerza,0.0,0.0,0.0
pertinente,0.0,9.300943342094027e-05,0.0
numero candidatura,0.0,2.6922595362227614e-05,0.0
pago alquiler,0.0,1.2657167125159372e-05,0.0
perturbar,0.0,2.2469372957629455e-05,0.0
nicola redondo,0.0,0.0,0.0
perturbacion,0.0,3.782305758698976e-05,0.0
negar ocasión,0.0,0.0,0.0
pertinente circo,0.0,0.0,0.0
personal gente,0.0,0.0,0.0
personal especializado,0.0,1.7590492096035205e-05,0.0
numero importante,0.0,2.4638154794312585e-05,0.0
parlamento deber,0.0,5.3412027628336865e-06,0.0
numero turista,0.0,0.0,0.0
numero victima,0.0,0.0,0.0
negar declarar,0.0,0.0,0.0
negar decision,0.0,0.0,0.0
numero vox,0.0,3.1000369467633925e-05,0.0
negar cualquiera,0.0,0.0,0.0
negar categoricamente,0.0,0.0,0.0
motivo convencion,0.0,2.6055781108152108e-05,0.0
negar cambio,0.0,0.0,0.0
persona rodear,0.0,0.0,0.0
num carlos,0.0,1.289251597186674e-05,0.0
nicolay,0.0,1.5131118960391401e-05,0.0
persona riesgo,0.0,1.7577705391817317e-06,0.0
num carlotir,0.0,0.0,0.0
num esquerra,0.0,1.720863632815594e-05,0.0
numeroso agente,0.0,0.0,0.0
noticia positivo,0.0,0.0,0.0
numero trama,0.0,4.114375454627194e-05,0.0
numero rojo,0.0,0.0,0.0
ministra asistir,0.0,0.0,0.0
ministra defender,0.0,0.0,0.0
ministra batet,0.0,2.490661910333494e-05,0.0
persona situacion,0.0,1.2275157652747726e-05,0.0
numero plaza,0.0,0.0,0.0
negar existierar,0.0,0.0,0.0
negar entrada,0.0,0.0,0.0
ministra ciencia,0.0,2.1380081032940864e-05,0.0
persona sintoma,0.0,0.0,0.0
parlamento debatir,0.0,0.0,0.0
persona sigla,0.0,0.0,0.0
mujer lograr,0.0,0.0,0.0
persona sexo,0.0,0.0,0.0
persona seguir,0.0,0.0,0.0
negar encargo,0.0,0.0,0.0
negar diversidad,0.0,0.0,0.0
mujer llegar,0.0,1.739744428953603e-05,0.0
pactar cs,0.0,1.1661461189058652e-05,0.0
ministra contar,0.0,0.0,0.0
persona rico,0.0,0.0,0.0
ministra destacar,0.0,0.0,0.0
persona residencia,0.0,0.0,0.0
murciano,0.0,8.108266158712981e-05,0.0
num casa,0.0,5.72507611597456e-06,0.0
num frenar,0.0,3.809911188042927e-05,0.0
pai convertir,0.0,0.0,0.0
pai fac,0.0,0.0,0.0
persona procesado,0.0,0.0,0.0
ministra insistir,0.0,0.0,0.0
nuremberg,0.0,1.73757384746634e-05,0.0
ministra interior,0.0,9.43695070751147e-06,0.0
persona presunto,0.0,0.0,0.0
pai mundo,0.0,0.0,0.0
ministra ionir,0.0,0.0,0.0
ministra irene,0.0,3.363891360508429e-05,0.0
persona presencia,0.0,8.008364270802397e-06,0.0
persona persona,0.0,8.48144787743595e-06,0.0
organización terrorista,0.0,0.0,0.0
ministra isabel,0.0,2.9112734002556237e-05,0.0
persona perder,0.0,0.0,0.0
persona promedio,0.0,3.7505513080918244e-06,0.0
organización ultraderecha,0.0,0.0,0.0
nuno,0.0,4.351251578435966e-05,0.0
persona realidad,0.0,1.3961645691126473e-06,0.0
persona refugiado,0.0,0.0,0.0
num carrera,0.0,2.5108498272321953e-05,0.0
negar caja,0.0,0.0,0.0
numeroso critica,0.0,0.0,0.0
persona recibir,0.0,1.754742023871415e-06,0.0
numeroso ocasión,0.0,0.0,0.0
num origen,0.0,7.852354794968894e-06,0.0
persona querer,0.0,0.0,0.0
persona provocar,0.0,3.1001852791854147e-06,0.0
pactar ciudadano,0.0,0.0,0.0
ministra función,0.0,0.0,0.0
num carta,0.0,4.1046224689873166e-05,0.0
negar bajar,0.0,0.0,0.0
nunezfeijoo,0.0,4.939039131126157e-05,0.0
mujer ley,0.0,2.18049178243858e-06,0.0
persona punto,0.0,1.385363385337248e-05,0.0
num establecer,0.0,0.0,0.0
motivo detencion,0.0,7.647561492382886e-06,0.0
personal familiar,0.0,2.1629246925856114e-05,0.0
num canción,0.0,0.0,0.0
nino num,0.0,2.551037655938652e-05,0.0
motivo seguridad,0.0,0.0,0.0
personado causa,0.0,2.7562342796854916e-05,0.0
personado acusacion,0.0,3.1317400770638374e-05,0.0
numero militante,0.0,0.0,0.0
numero ministerio,0.0,1.02155883253034e-05,0.0
numero muerte,0.0,0.0,0.0
mujer mujer,0.0,1.5140035435414198e-05,0.0
organizado delincuente,0.0,0.0,0.0
personacion,0.0,8.318403208587359e-05,0.0
parlamento ano,0.0,0.0,0.0
persona vulnerable,0.0,1.8343243524244372e-06,0.0
negar fuente,0.0,0.0,0.0
pago negro,0.0,2.288760401639613e-05,0.0
num palabra,0.0,1.0678475064741326e-05,0.0
noticia relevante,0.0,0.0,0.0
motivo principal,0.0,1.149286420536482e-05,0.0
organizado espacio,0.0,1.5690315103366597e-05,0.0
organizado exministro,0.0,0.0,0.0
ministra asegurar,0.0,0.0,0.0
ministerio senalar,0.0,0.0,0.0
organizar jueves,0.0,0.0,0.0
personal escandalo,0.0,2.2297192106131357e-05,0.0
personal categoria,0.0,0.0,0.0
orina,0.0,1.4847861692768688e-05,0.0
personal apoyo,0.0,1.354766715639615e-05,0.0
ministerio salud,0.0,5.482712528437757e-05,0.0
numero iniciativa,0.0,0.00011434373150630502,0.0
negar gobierno,0.0,0.0,0.0
numero inscrito,0.0,0.0,0.0
personal alcalde,0.0,2.3854212583135003e-05,0.0
numero interior,0.0,7.785119629845935e-05,0.0
numero jo,0.0,0.0,0.0
numero lista,0.0,0.00024340944018009332,0.0
personaje relevante,0.0,2.066064349933671e-06,0.0
pago multa,0.0,5.7741187050676504e-05,0.0
numero maria,0.0,2.2709014506804363e-05,0.0
personaje publico,0.0,1.859501589781096e-06,0.0
numero mujer,0.0,0.0,0.0
pah,0.0,0.00010994052827925443,0.0
ministerio transporte,0.0,8.686665580830148e-06,0.0
motivo politico,0.0,0.0,0.0
num pago,0.0,3.116016656524697e-05,0.0
num pagina,0.0,1.5813751485312028e-06,0.0
num pagar,0.0,8.494348967003396e-06,0.0
